,PC,Address,Recency,Frequency
518,0xb7fbc68e,0xbf88ae3c,8.0,81
519,0xb7fbc69d,0xbf88ae70,3.0,155
520,0xb7fbc6ad,0xbf88ae00,140.0,462
521,0xb7fbc6b3,0xbf88adf4,8.0,94
522,0xb7fbc6f6,0xbf88adc0,293.0,546
523,0xb7fbc6f8,0xbf88adac,2.0,289
524,0xb7fbc6fb,0xbf88ada8,2.0,375
525,0xb7fbc71a,0xbf88adc4,144.0,580
526,0xb7fbc72d,0xbf88ae10,118.0,346
527,0xb7fbc73c,0xbf88ae0c,118.0,372
528,0xb7fbc6f6,0xbf88adc8,155.0,201
529,0xb7fbc71a,0xbf88adcc,31.0,346
530,0xb7fbc741,0xbf88ae20,3.0,179
531,0xb7fbc751,0xbf88ae1c,11486.0,152
532,0xb7fbc75a,0xbf88add0,111.0,273
533,0xb7fbc7f2,0xbf88ae18,42.0,126
534,0xb7fbc7f9,0xbf88ae30,365.0,60
535,0xb7fbc7fc,0xb7fc3f0c,43.0,70
536,0xb7faa7a8,0xb7fc4004,572.0,24
537,0xb7fbd6f0,0xbf88ada4,32.0,350
538,0xb7fbd6f3,0xbf88ada0,30.0,344
539,0xb7fbd6f4,0xbf88ad9c,1.0,914
540,0xb7fbd705,0xbf88ad98,6.0,82
541,0xb7fbd710,0xbf88ad94,22.0,638
542,0xb7faa798,0xb7fc4000,572.0,25
543,0xb7fbd5d0,0xbf88ad90,19.0,574
544,0xb7fbd5d6,0xbf88ad84,17.0,121
545,0xb7fbd5dc,0xbf88ad68,1.0,37
546,0xb7fbd5e7,0xbf88ad88,8.0,111
547,0xb7fbd5ea,0xbf88ad8c,8.0,107
548,0xb7fbd5f0,0xb7fc46a8,3.0,55
549,0xb7fbd602,0xb7fc46a4,1.0,102
550,0xb7fbd62c,0xb7fc46ac,572.0,24
551,0xb7fbc80b,0xbf88ae34,3.0,178
552,0xb7fbc82d,0xb7fc4c30,452.0,2
553,0xb7fbc82f,0xb7fc4c38,490.0,1
554,0xb7fbc845,0xbf88ae48,8.0,90
555,0xb7fbc84b,0xbf88ae08,437.0,384
556,0xb7fbc854,0xbf88ae60,26.0,166
557,0xb7fbc85a,0xbf88ae64,2.0,60
558,0xb7fbc860,0xbf88ae74,23.0,127
559,0xb7fbc86a,0xbf88addc,86.0,201
560,0xb7fbc86d,0xbf88adb4,6.0,908
561,0xb7fbc871,0xbf88add8,86.0,200
562,0xb7fbc876,0xbf88adb0,5.0,300
563,0xb7fbeb35,0xb7fc205f,86.0,3
564,0xb7fbeb35,0xb7fc4cb0,inf,0
565,0xb7fbc87f,0xb7fc4cb3,inf,0
566,0xb7fbc8ad,0xbf88add4,86.0,3330
567,0xb7fbc8b4,0xbf88add0,86.0,272
568,0xb7fbeb35,0xbf88b39b,86.0,13
569,0xb7fbeb35,0xb7fc4cb4,inf,0
570,0xb7fbc8c8,0xb7fc4cb8,inf,0
571,0xb7fbc8ad,0xbf88adcc,134.0,344
572,0xb7fbc8b4,0xbf88adc8,134.0,200
573,0xb7fbeb35,0xb7fc3e00,134.0,1
574,0xb7fbeb35,0xb7fc4cb9,inf,0
575,0xb7fbc8c8,0xb7fc4cbd,inf,0
576,0xb7fbc8d3,0xbf88adc4,67.0,578
577,0xb7fbc8da,0xbf88adc0,67.0,545
578,0xb7fbeb35,0xb7fc3da8,67.0,3
579,0xb7fbeb35,0xb7fc4cbe,inf,0
580,0xb7fbc8e8,0xb7fc4cc2,inf,0
581,0xb7fbeb35,0xb7fc4cc3,inf,0
582,0xb7fbc87f,0xb7fc4cc6,inf,0
583,0xb7fbeb35,0xb7fc4cc7,inf,0
584,0xb7fbc8c8,0xb7fc4ccb,inf,0
585,0xb7fbeb35,0xb7fc4ccc,inf,0
586,0xb7fbc8e8,0xb7fc4cd0,inf,0
587,0xb7fbeb35,0xb7fc4cd1,inf,0
588,0xb7fbc87f,0xb7fc4cd4,inf,0
589,0xb7fbc8ad,0xbf88adcc,195.0,343
590,0xb7fbc8b4,0xbf88adc8,821.0,199
591,0xb7fbeb35,0xb7fc3e00,inf,0
592,0xb7fbeb35,0xb7fc4cd5,inf,0
593,0xb7fbc8c8,0xb7fc4cd9,inf,0
594,0xb7fbeb35,0xb7fc4cda,inf,0
595,0xb7fbc8e8,0xb7fc4cde,inf,0
596,0xb7fbeb35,0xb7fc4cdf,inf,0
597,0xb7fbc87f,0xb7fc4ce2,inf,0
598,0xb7fbeb35,0xb7fc4ce3,inf,0
599,0xb7fbc8e8,0xb7fc4ce7,inf,0
600,0xb7fbc951,0xbf88ae78,34.0,62
601,0xb7fbc962,0xbf88ae34,2.0,176
602,0xb7fbc965,0xb7fc4c34,42.0,10
603,0xb7fbc965,0xb7fc4c3c,43.0,6
604,0xb7fbc965,0xb7fc4c44,44.0,7
605,0xb7fbc965,0xb7fc4c4c,45.0,4
606,0xb7fbc965,0xb7fc4c54,46.0,7
607,0xb7fbc965,0xb7fc4c5c,47.0,4
608,0xb7fbc965,0xb7fc4c64,48.0,4
609,0xb7fbc965,0xb7fc4c6c,49.0,2
610,0xb7fbc965,0xb7fc4c74,69.0,6
611,0xb7fbc965,0xb7fc4c7c,70.0,4
612,0xb7fbc965,0xb7fc4c84,71.0,4
613,0xb7fbc965,0xb7fc4c8c,72.0,2
614,0xb7fbc965,0xb7fc4c94,98.0,4
615,0xb7fbc965,0xb7fc4c9c,99.0,2
616,0xb7fbc965,0xb7fc4ca4,128.0,2
617,0xb7fbc965,0xb7fc4cac,inf,0
618,0xb7fbc981,0xbf88ae04,170.0,323
619,0xb7fbc989,0xbf88ae6c,1.0,494
620,0xb7fbc99b,0xbf88ae30,1.0,59
621,0xb7fbc9ba,0xbf88addc,3.0,197
622,0xb7fbc9ba,0xbf88add4,3.0,3328
623,0xb7fbc9ba,0xbf88adcc,3.0,342
624,0xb7fbc9ba,0xbf88adc4,3.0,574
625,0xb7fbc9d4,0xbf88ae08,40.0,383
626,0xb7fbc9d8,0xbf88ae38,1.0,36
627,0xb7fbc9eb,0xbf88adf0,2.0,71
628,0xb7fbca01,0xb7fc4c30,35.0,1
629,0xb7fbca04,0xb7fc4c40,4.0,3
630,0xb7fbca25,0xb7fc4c48,41.0,1
631,0xb7fbca04,0xb7fc4c50,4.0,3
632,0xb7fbca25,0xb7fc4c58,38.0,1
633,0xb7fbca04,0xb7fc4c60,4.0,2
634,0xb7fbca25,0xb7fc4c68,35.0,1
635,0xb7fbca3c,0xbf88ae04,11179.0,322
636,0xb7fbca45,0xbf88addc,504.0,189
637,0xb7fbca56,0xb7fc4c70,inf,0
638,0xb7fbca48,0xb7fc4c38,inf,0
639,0xb7fbca56,0xb7fc4c78,inf,0
640,0xb7fbca56,0xb7fc4c80,inf,0
641,0xb7fbca56,0xb7fc4c88,inf,0
642,0xb7fbca56,0xb7fc4c90,inf,0
643,0xb7fbca56,0xb7fc4c98,inf,0
644,0xb7fbca56,0xb7fc4ca0,inf,0
645,0xb7fbca56,0xb7fc4ca8,inf,0
646,0xb7fbca64,0xbf88ae90,9.0,41
647,0xb7fbca6a,0xb7fc3f10,inf,0
648,0xb7fbca71,0xbf88ae7c,15.0,59
649,0xb7fbca72,0xbf88ae80,10.0,238
650,0xb7fbca73,0xbf88ae84,8.0,63
651,0xb7fbca74,0xbf88ae88,6.0,32
652,0xb7fbca75,0xbf88ae8c,3.0,22
653,0xb7fb118a,0xb7fc3f08,inf,0
654,0xb7faa7a8,0xb7fc4004,39.0,23
655,0xb7fbd710,0xbf88ae78,22.0,59
656,0xb7faa798,0xb7fc4000,39.0,24
657,0xb7fbd5d0,0xbf88ae74,19.0,118
658,0xb7fbd5d6,0xbf88ae68,17.0,33
659,0xb7fbd5dc,0xbf88ae4c,1.0,49
660,0xb7fbd5e7,0xbf88ae6c,8.0,477
661,0xb7fbd5ea,0xbf88ae70,8.0,73
662,0xb7fbd5f0,0xb7fc46a8,3.0,53
663,0xb7fbd602,0xb7fc46a4,1.0,98
664,0xb7fbd62c,0xb7fc46ac,65.0,23
665,0xb7fb11a0,0xb7fc3f14,66.0,1
666,0xb7fb11ac,0xb7fc3f0c,82.0,68
667,0xb7fbd640,0xb7fc3ce4,2261.0,31
668,0xb7fbd646,0xbf88ae64,16.0,55
669,0xb7fbd64e,0xbf88ae60,14.0,161
670,0xb7fbd656,0xbf88ae5c,12.0,49
671,0xb7fbd666,0xbf88ae58,10.0,41
672,0xb7fbd66e,0xbf88ae54,8.0,11
673,0xb7fbd672,0xbf88ae50,6.0,9
674,0xb7fbe220,0xbf88ae48,13.0,69
675,0xb7fbe221,0xbf88ae44,11.0,68
676,0xb7fbe222,0xbf88ae40,9.0,28
677,0xb7fbe223,0xbf88ae3c,7.0,22
678,0xb7fb11d3,0xb7fc4ce8,2.0,2
679,0xb7fb11f7,0xbf88aeac,49.0,36
680,0xb7fb1200,0xbf88aea4,5.0,34
681,0xb7fb1206,0xbf88aea0,46.0,30
682,0xb7fb120c,0xb7fc3f18,inf,0
683,0xb7fb121c,0xb7fc4318,197.0,1
684,0xb7fb1222,0xbf88aea8,46.0,36
685,0xb7fb1228,0xb671000c,6.0,1
686,0xb7fb122d,0xb6710008,inf,0
687,0xb7fb1234,0xb6710004,inf,0
688,0xb7fb1237,0xb7fbf2c0,inf,0
689,0xb7fb1239,0xb6710010,inf,0
690,0xb7fb1243,0xb7fbf280,inf,0
691,0xb7fb124e,0xb7fc3f0c,2.0,67
692,0xb7fb1257,0xb6710014,inf,0
693,0xb7fb1257,0xb6710018,inf,0
694,0xb7fb1257,0xb671001c,inf,0
695,0xb7fb1257,0xb6710020,inf,0
696,0xb7fb1257,0xb6710024,inf,0
697,0xb7fb1257,0xb6710028,inf,0
698,0xb7fb1257,0xb671002c,inf,0
699,0xb7fb1257,0xb6710030,inf,0
700,0xb7fb1257,0xb6710034,inf,0
701,0xb7fb1257,0xb6710038,inf,0
702,0xb7fb1257,0xb671003c,inf,0
703,0xb7fb1257,0xb6710040,inf,0
704,0xb7fb1257,0xb6710044,inf,0
705,0xb7fb1257,0xb6710048,inf,0
706,0xb7fb1257,0xb671004c,inf,0
707,0xb7fb1257,0xb6710050,inf,0
708,0xb7fb1284,0xb6710000,inf,0
709,0xb7fb1228,0xb6710070,6.0,1
710,0xb7fb122b,0xb7fc4cec,inf,0
711,0xb7fb122d,0xb671006c,inf,0
712,0xb7fb1234,0xb6710068,inf,0
713,0xb7fb1237,0xb7fbf2c4,inf,0
714,0xb7fb1239,0xb6710074,inf,0
715,0xb7fb1243,0xb7fbf286,inf,0
716,0xb7fb1257,0xb6710078,inf,0
717,0xb7fb1257,0xb671007c,inf,0
718,0xb7fb1257,0xb6710080,inf,0
719,0xb7fb1257,0xb6710084,inf,0
720,0xb7fb1257,0xb6710088,inf,0
721,0xb7fb1257,0xb671008c,inf,0
722,0xb7fb1257,0xb6710090,inf,0
723,0xb7fb1257,0xb6710094,inf,0
724,0xb7fb1257,0xb6710098,inf,0
725,0xb7fb1257,0xb671009c,inf,0
726,0xb7fb1257,0xb67100a0,inf,0
727,0xb7fb1257,0xb67100a4,inf,0
728,0xb7fb1257,0xb67100a8,inf,0
729,0xb7fb1257,0xb67100ac,inf,0
730,0xb7fb1257,0xb67100b0,inf,0
731,0xb7fb1257,0xb67100b4,inf,0
732,0xb7fb1284,0xb6710064,inf,0
733,0xb7fb1228,0xb67100d4,6.0,1
734,0xb7fb122b,0xb7fc4cf0,inf,0
735,0xb7fb122d,0xb67100d0,inf,0
736,0xb7fb1234,0xb67100cc,inf,0
737,0xb7fb1237,0xb7fbf2c8,inf,0
738,0xb7fb1239,0xb67100d8,inf,0
739,0xb7fb1243,0xb7fbf290,inf,0
740,0xb7fb1257,0xb67100dc,inf,0
741,0xb7fb1257,0xb67100e0,inf,0
742,0xb7fb1257,0xb67100e4,inf,0
743,0xb7fb1257,0xb67100e8,inf,0
744,0xb7fb1257,0xb67100ec,inf,0
745,0xb7fb1257,0xb67100f0,inf,0
746,0xb7fb1257,0xb67100f4,inf,0
747,0xb7fb1257,0xb67100f8,inf,0
748,0xb7fb1257,0xb67100fc,inf,0
749,0xb7fb1257,0xb6710100,inf,0
750,0xb7fb1257,0xb6710104,inf,0
751,0xb7fb1257,0xb6710108,inf,0
752,0xb7fb1257,0xb671010c,inf,0
753,0xb7fb1257,0xb6710110,inf,0
754,0xb7fb1257,0xb6710114,inf,0
755,0xb7fb1257,0xb6710118,inf,0
756,0xb7fb1284,0xb67100c8,inf,0
757,0xb7fb1228,0xb6710138,6.0,1
758,0xb7fb122b,0xb7fc4cf4,inf,0
759,0xb7fb122d,0xb6710134,inf,0
760,0xb7fb1234,0xb6710130,inf,0
761,0xb7fb1237,0xb7fbf2cc,inf,0
762,0xb7fb1239,0xb671013c,inf,0
763,0xb7fb1243,0xb7fbf2a5,inf,0
764,0xb7fb1257,0xb6710140,inf,0
765,0xb7fb1257,0xb6710144,inf,0
766,0xb7fb1257,0xb6710148,inf,0
767,0xb7fb1257,0xb671014c,inf,0
768,0xb7fb1257,0xb6710150,inf,0
769,0xb7fb1257,0xb6710154,inf,0
770,0xb7fb1257,0xb6710158,inf,0
771,0xb7fb1257,0xb671015c,inf,0
772,0xb7fb1257,0xb6710160,inf,0
773,0xb7fb1257,0xb6710164,inf,0
774,0xb7fb1257,0xb6710168,inf,0
775,0xb7fb1257,0xb671016c,inf,0
776,0xb7fb1257,0xb6710170,inf,0
777,0xb7fb1257,0xb6710174,inf,0
778,0xb7fb1257,0xb6710178,inf,0
779,0xb7fb1257,0xb671017c,inf,0
780,0xb7fb135f,0xb671012c,inf,0
781,0xb7fb1289,0xb7fc4020,29.0,33
782,0xb7fb128f,0xb7fc4658,inf,0
783,0xb7fb1299,0xb7fc4cf8,inf,0
784,0xb7fb12a3,0xb7fc486c,115.0,28
785,0xb7fb12b5,0xb7fc4774,581.0,3
786,0xb7fb131c,0xb7fc473c,inf,0
787,0xb7fb131f,0xb7fc48c8,624.0,3
788,0xb7fb145d,0xb7fc4878,592.0,6
789,0xb7fb12eb,0xbf88aeb0,121.0,36
790,0xb7fb12fe,0xb7fc3f00,611.0,3
791,0xb7fb1308,0xb7fc4318,inf,0
792,0xb7fb130e,0xb7fc3e60,inf,0
793,0xb7fb1317,0xbf88aeb8,10.0,31
794,0xb7fb1318,0xbf88aebc,8.0,34
795,0xb7fb1319,0xbf88aec0,6.0,29
796,0xb7fb131a,0xbf88aec4,4.0,38
797,0xb7fb131b,0xbf88aec8,2.0,37
798,0xb7facd10,0xb7fc4320,13071.0,25
799,0xb7fb7ba6,0xb7fc3fe4,1653.0,5
800,0xb7fb7bb1,0xb7fc46d4,5.0,5
801,0xb7fb7bc3,0xb7fc46cc,inf,0
802,0xb7fb7bce,0xb7fc46dc,inf,0
803,0xb7fb7bd8,0xb7fc46d0,inf,0
804,0xb7facd1d,0xb7fc4324,5.0,13
805,0xb7facd25,0xbf88af6c,36.0,3
806,0xb7facd2b,0xb7fc46d8,39.0,5
807,0xb7fadd43,0xb7fc433c,343.0,12
808,0xb7fadd49,0xb7fc463c,343.0,11
809,0xb7facd38,0xb7fc44ac,3.0,30
810,0xb7facd45,0xb7fc4024,1.0,7
811,0xb7facd58,0xbf88af58,25.0,26
812,0xb7facd5e,0xb7fc42f8,1.0,7
813,0xb7facd65,0xb7fc42fc,1.0,7
814,0xb7facd6c,0xb7fc3e4c,5.0,4
815,0xb7facd73,0xbf88af14,10699.0,37
816,0xb7facd79,0xb7fc46ec,300.0,27
817,0xb7facd7c,0xb7fc4330,10692.0,4
818,0xb7fadd2b,0xb7fc46e0,10798.0,43
819,0xb7facd88,0xb7fc44cc,inf,0
820,0xb7facd8e,0xb7faa02c,3.0,1
821,0xb7facd94,0xb7faa01c,inf,0
822,0xb7facd97,0xb7fc4478,inf,0
823,0xb7facda2,0xb7fc4470,inf,0
824,0xb7facdb5,0xb7faa0d4,inf,0
825,0xb7fadfc0,0xb7faa0dc,inf,0
826,0xb7fadfc3,0xb7fc4564,91611.0,1
827,0xb7fadfc9,0xb7faa0e8,inf,0
828,0xb7fadfcc,0xb7fc4568,91601.0,2
829,0xb7facdcc,0xb7fc4550,18182.0,2
830,0xb7facdda,0xb7fc4638,inf,0
831,0xb7facde0,0xbf88af64,18099.0,4
832,0xb7facdf8,0xb7fc4754,inf,0
833,0xb7face05,0x80583c0,inf,0
834,0xb7face08,0xb7fc4394,inf,0
835,0xb7fb7c10,0xbf88aec4,1.0,35
836,0xb7face2d,0xb7fc3e9c,476.0,14
837,0xb7face3b,0xbf88af68,14.0,2
838,0xb7face41,0xb7fc49cc,14.0,25
839,0xb7face4b,0xb7fc3ee4,inf,0
840,0xb7face51,0xbf88af70,13.0,2
841,0xb7face69,0xbf88aed0,3.0,128
842,0xb7face71,0xbf88aecc,3.0,1024
843,0xb7fbe11a,0xb7fc46c8,29.0,10
844,0xb7face9b,0xbf88b228,10662.0,18
845,0xb7fb5853,0xbf88aec0,10607.0,26
846,0xb7fb5854,0xbf88aebc,10605.0,31
847,0xb7fb5855,0xbf88aeb8,10603.0,27
848,0xb7fb585c,0xbf88ae28,1.0,159
849,0xb7fb586b,0xbf88ae24,10739.0,63
850,0xb7fb5887,0xbf88adf4,24.0,39
851,0xb7fb588f,0xbf88ae20,11.0,177
852,0xb7fb5895,0xbf88ae90,10355.0,36
853,0xb7fb5898,0xbf88adf0,22.0,43
854,0xb7fb589e,0xbf88adf8,10.0,341
855,0xb7fb58a1,0xb7fc486c,4.0,27
856,0xb7fb58a8,0xbf88add4,1.0,3320
857,0xb7fb58c1,0xbf88ae78,2331.0,55
858,0xb7fb5929,0xbf88ae48,2327.0,67
859,0xb7fb5936,0xbf88ae50,10291.0,7
860,0xb7fb593c,0xbf88aeb0,2315.0,35
861,0xb7fb594d,0xbf88ae44,4.0,66
862,0xb7fb5950,0xbf88ae18,48.0,124
863,0xb7fb5956,0xbf88ae14,50.0,84
864,0xb7fb595c,0xbf88ae10,51.0,344
865,0xb7fb5971,0xb7fc483c,10328.0,174
866,0xb7fb5977,0xbf88ae58,4.0,39
867,0xb7fb61f0,0xb7fc48d0,10282.0,9
868,0xb7fb5982,0xbf88ae5c,2320.0,47
869,0xb7fb598c,0xb7fc4704,inf,0
870,0xb7fb59a0,0xb7fc4714,170.0,193
871,0xb7fb59a3,0x80583a0,171.0,193
872,0xb7fb59a6,0xbf88ae94,80.0,36
873,0xb7fb59a9,0xb7fc46e8,inf,0
874,0xb7fb59ac,0xbf88ae98,80.0,22
875,0xb7fb59af,0xbf88ae9c,78.0,35
876,0xb7fb59b2,0xbf88ae64,8.0,53
877,0xb7fb59b5,0xbf88aea0,7210.0,25
878,0xb7fb59b8,0x8058364,inf,0
879,0xb7fb59c5,0xbf88ae80,4.0,227
880,0xb7fb59cb,0xbf88ae60,7210.0,159
881,0xb7fb59d2,0xbf88ae68,7210.0,29
882,0xb7fb59e4,0x8058368,inf,0
883,0xb7fb59e7,0xbf88addc,5.0,188
884,0xb7fb59ef,0xbf88add8,3.0,196
885,0xb7fb59f2,0xbf88add4,12.0,3317
886,0xb7fbe540,0xbf88add0,10.0,270
887,0xb7fbe557,0x8048921,112.0,28
888,0xb7fbe56e,0x8048922,165.0,17
889,0xb7fbe585,0x8048923,168.0,15
890,0xb7fbe5a3,0x8048924,171.0,12
891,0xb7fbe5e1,0x8048928,396.0,3
892,0xb7fbe618,0x804892c,396.0,3
893,0xb7fbe647,0x8048930,396.0,3
894,0xb7fb5a04,0xbf88ae18,2303.0,123
895,0xb7fb5a14,0xbf88aea4,55.0,29
896,0xb7fb5a17,0xbf88ae14,2303.0,83
897,0xb7fb5a20,0xbf88ae10,2303.0,343
898,0xb7fb6f33,0xbf88adcc,2259.0,334
899,0xb7fb6f34,0xbf88adc8,2257.0,198
900,0xb7fb6f35,0xbf88adc4,1.0,566
901,0xb7fb6f46,0xbf88ad10,2247.0,11
902,0xb7fb6f4c,0xbf88ad0c,2247.0,5
903,0xb7fb6f52,0xbf88ad08,2248.0,4
904,0xb7fb6f58,0xbf88ad20,2324.0,2
905,0xb7fb6f62,0xb7fc431c,2303.0,10
906,0xb7fb6f62,0xbf88acf4,6.0,256
907,0xb7faa860,0xbf88acf0,1.0,256
908,0xb7fb6f68,0xbf88ad14,15.0,7
909,0xb7fb6f6e,0xb7fc4634,15.0,27
910,0xb7fb6f70,0xbf88acfc,4643.0,242
911,0xb7fb6f81,0xbf88acf8,2.0,251
912,0xb7fbe364,0xbf88ad28,145767.0,1
913,0xb7fbe366,0xbf88ad2c,27129.0,463
914,0xb7fbe369,0xbf88ad30,27127.0,116
915,0xb7fbe370,0xbf88ad38,10995.0,515
916,0xb7fbe376,0xbf88ad3c,10990.0,279
917,0xb7fbe379,0xbf88ad34,27122.0,231
918,0xb7fb57e3,0xbf88acec,2207.0,237
919,0xb7fb57e4,0xbf88ace8,2205.0,239
920,0xb7fb57eb,0xbf88ace4,13.0,478
921,0xb7fb57f2,0xbf88ae94,2303.0,35
922,0xb7fb57f4,0xbf88ae9c,2303.0,34
923,0xb7fb57f7,0xbf88ae98,2303.0,21
924,0xb7fb57fa,0xb7fc46f8,2303.0,10
925,0xb7fb57fd,0xbf88ace0,6.0,474
926,0xb7fb5800,0xb7fc486c,372.0,25
927,0xb7fb5812,0xbf88aea4,2248.0,28
928,0xb7fb5815,0xbf88acd0,2292.0,732
929,0xb7fb581b,0xbf88acd4,1402.0,251
930,0xb7fb581f,0xbf88acdc,5.0,477
931,0xb7fb5825,0xbf88acd8,10.0,255
932,0xb7fb582c,0xbf88accc,1407.0,279
933,0xb7fb5832,0xbf88acc8,2185.0,526
934,0xb7fb17d0,0xbf88acc4,2183.0,309
935,0xb7fb17d3,0xbf88acc0,2181.0,1353
936,0xb7fb17d4,0xbf88acbc,2179.0,574
937,0xb7fb17d5,0xbf88acb8,2177.0,1016
938,0xb7fb17dc,0xbf88aa54,13.0,15
939,0xb7fb17e5,0xbf88aa38,1.0,50
940,0xb7fb17f0,0xbf88aa6c,299.0,15
941,0xb7fb17f6,0xbf88aa68,379.0,7
942,0xb7fb1814,0xbf88aa60,1.0,2
943,0xb7fb1824,0xb7fc4020,324.0,31
944,0xb7fb1844,0xb7fc486d,53.0,192
945,0xb7fb7c20,0xbf88aa34,48.0,47
946,0xb7fb7c23,0xbf88aa30,46.0,31
947,0xb7fb7c26,0xbf88aa2c,44.0,35
948,0xb7fb7c29,0xbf88aa28,42.0,43
949,0xb7fb7c2a,0xbf88aa24,1.0,62
950,0xb7fb7c38,0xb7fc46e4,2303.0,80
951,0xb7fb7c3b,0xbf88aa20,7.0,53
952,0xb7fb7c42,0xbf88aa1c,14.0,74
953,0xb7fbe6b0,0xbf88aa18,12.0,55
954,0xb7fbe6b3,0xbf88aa14,10.0,53
955,0xb7fbe6b4,0xbf88aa10,8.0,60
956,0xb7fbe6be,0xbf88aa0c,2.0,83
957,0xb7fbe6c1,0x8048921,19.0,27
958,0xb7fbe6cc,0xb7fc19fd,197.0,93
959,0xb7fb7c4b,0xb7fc46fc,2303.0,75
960,0xb7fb7c5b,0xb7fc49ac,2303.0,74
961,0xb7fbe6cc,0xb7fc49b8,2303.0,74
962,0xb7fb7c54,0xb7fc49b0,2303.0,75
963,0xb7fb1a05,0xb7fc4738,2303.0,7
964,0xb7fb1a10,0x8058380,2303.0,7
965,0xb7fb1a13,0xb7fc4714,2303.0,192
966,0xb7fb1a16,0xbf88aa80,2.0,6
967,0xb7fb1a1c,0x80583a0,2303.0,192
968,0xb7fb1a27,0xbf88aa40,7.0,15
969,0xb7fb1a31,0xbf88aa3c,6.0,24
970,0xb7fbe6cc,0x8048b12,2303.0,7
971,0xb7fbe6c1,0x8048922,79.0,16
972,0xb7fbe6cc,0x8048b13,2303.0,7
973,0xb7fbe6c1,0x8048923,166.0,14
974,0xb7fbe6cc,0x8048b14,2303.0,4
975,0xb7fbe6c1,0x8048924,225.0,11
976,0xb7fbe6cc,0x8048b15,2303.0,4
977,0xb7fb183d,0xb7fc46ec,1362.0,26
978,0xb7fb1844,0xb7fc44ad,76.0,57
979,0xb7fb7c2a,0xbf88aa24,1.0,55
980,0xb7fb7c38,0xb7fc4324,2303.0,11
981,0xb7fb7c3b,0xbf88aa20,7.0,49
982,0xb7fbe6be,0xbf88aa0c,2.0,77
983,0xb7fbe6cc,0x80480f4,19.0,22
984,0xb7fb7c4b,0xb7fc433c,2303.0,11
985,0xb7fb7c5b,0xb7fc463c,2303.0,10
986,0xb7fb7c54,0xb7fc4640,2303.0,11
987,0xb7fb7c5b,0xb7fc4628,2303.0,10
988,0xb7fbe6cc,0xb7faa5b8,35.0,15
989,0xb7fbe6cc,0xb7faa5b9,35.0,15
990,0xb7fb7c54,0xb7fc462c,2303.0,5
991,0xb7fb1a05,0xb7fc4378,2303.0,4
992,0xb7fb1a10,0xb7fc3f2c,2303.0,4
993,0xb7fb1a13,0xb7fc4354,2303.0,30
994,0xb7fb1a16,0xbf88aa80,2.0,4
995,0xb7fb1a1c,0xb7fc3f44,2303.0,30
996,0xb7fb1a27,0xbf88aa40,7.0,13
997,0xb7fb1a31,0xbf88aa3c,6.0,22
998,0xb7fb183d,0xb7fc432c,1263.0,18
999,0xb7fb1844,0xb7fc4b4d,61.0,13
1000,0xb7fb7c38,0xb7fc49c4,2303.0,12
1001,0xb7fbe6cc,0xb7fc19fd,2106.0,92
1002,0xb7fb7c4b,0xb7fc49dc,2303.0,13
1003,0xb7fb7c5b,0xb7fc4c0c,2303.0,12
1004,0xb7fbe6cc,0xb7fc4c20,2303.0,12
1005,0xb7fbe6cc,0xb7fc4c21,2303.0,12
1006,0xb7fbe6c1,0x8048923,39.0,13
1007,0xb7fbe6cc,0xb7fc4c22,2303.0,9
1008,0xb7fb7c54,0xb7fc4c10,2303.0,13
1009,0xb7fb1a05,0xb7fc4a18,2303.0,4
1010,0xb7fb1a10,0xffffe5ac,2303.0,4
1011,0xb7fb1a13,0xb7fc49f4,2303.0,5
1012,0xb7fb1a16,0xbf88aa80,2.0,2
1013,0xb7fb1a1c,0xffffe5bc,2303.0,5
1014,0xb7fb1a27,0xbf88aa40,7.0,11
1015,0xb7fb1a31,0xbf88aa3c,6.0,20
1016,0xb7fbe6cc,0xffffe168,2303.0,4
1017,0xb7fbe6cc,0xffffe169,2303.0,4
1018,0xb7fbe6cc,0xffffe16a,2303.0,4
1019,0xb7fb183d,0xb7fc49cc,1175.0,23
1020,0xb7fb1870,0xbf88aa6c,28.0,14
1021,0xb7fb1878,0xbf88aa73,31.0,5
1022,0xb7fb187f,0xb7fc3ce0,24.0,801
1023,0xb7fb188c,0xb7fc3e9c,910.0,13
1024,0xb7fb189a,0xbf88acb7,145307.0,1
1025,0xb7fbe5a3,0x8048924,328.0,10
1026,0xb7fbe5e1,0x8048928,705.0,2
1027,0xb7fbe618,0x804892c,736.0,2
1028,0xb7fbe647,0x8048930,767.0,2
1029,0xb7fb1b20,0xbf88aa88,3357.0,4
1030,0xb7fb1b40,0xb7fc4774,2404.0,2
1031,0xb7fb1c92,0xb7fc4020,1116.0,30
1032,0xb7fb1c9f,0xbf88aa8c,18.0,8
1033,0xb7fb1cb7,0xbf88aa93,15.0,2
1034,0xb7fb1cbe,0xbf88aa5c,1.0,6
1035,0xb7fb1ce5,0xbf88aa74,5649.0,2
1036,0xb7fb15ce,0xb7fc4878,16.0,5
1037,0xb7fb1cc6,0xb7fc484c,1279.0,5
1038,0xb7fb1d89,0xb7fc486c,1931.0,24
1039,0xb7fb1b4e,0xb7fc3f00,2404.0,2
1040,0xb7fb1b5a,0xbf88aaa0,14.0,10
1041,0xb7fb15ce,0xb7fc48c8,2404.0,2
1042,0xb7fb1e84,0xbf88aa68,4819.0,6
1043,0xb7fb2395,0xbf88aa28,798.0,16
